Title,Product_link,Sub_brand,Sale_price,MRP,Discount_Amount,Discount_pct
GLOWRUN REFLECTIVE SHOES,https://www.adidas.co.in/glowrun-reflective-shoes/EY2990.html,Men Performance,2299.5,4599.0,2299.5,50.0
SPORT INSPIRED THROB SHOES,https://www.adidas.co.in/sport-inspired-throb-shoes/CM4884.html,Men Performance,1649.5,3299.0,1649.5,50.0
GLINTRUN SHOES,https://www.adidas.co.in/glintrun-shoes/GC0936.html,Men Performance,2499.5,4999.0,2499.5,50.0
Basenew 2.0 Shoes,https://www.adidas.co.in/basenew-2.0-shoes/JK7402.html,Men Performance,1899.5,3799.0,1899.5,50.0
RESTOUND SHOES,https://www.adidas.co.in/restound-shoes/GB1790.html,Men Performance,1999.5,3999.0,1999.5,50.0
Supernova Ease Shoes,https://www.adidas.co.in/supernova-ease-shoes/IH0796.html,Men Performance,4999.5,9999.0,4999.5,50.0
Adilette Shower Slides,https://www.adidas.co.in/adilette-shower-slides/GZ5923.html,Sportswear,3299.0,3299.0,0.0,0.0
AirRacer Shoes,https://www.adidas.co.in/airracer-shoes/JK7368.html,Men Performance,1799.5,3599.0,1799.5,50.0
Velocity Grand Shoes,https://www.adidas.co.in/velocity-grand-shoes/JK1216.html,Performance,4299.0,4299.0,0.0,0.0
Adilette Shower Slides,https://www.adidas.co.in/adilette-shower-slides/IH9024.html,Sportswear,2309.5,3299.0,989.5,29.99
Aryset-Lytt Slides,https://www.adidas.co.in/aryset-lytt-slides/LB5246.html,Men Sportswear,2299.0,2299.0,0.0,0.0
GAMECOURT 2 TENNIS SHOES,https://www.adidas.co.in/gamecourt-2-tennis-shoes/KI0780.html,Men Performance,4899.5,6999.0,2099.5,30.0
GLOWRUN REFLECTIVE SHOES,https://www.adidas.co.in/glowrun-reflective-shoes/EY2991.html,Men Performance,2299.5,4599.0,2299.5,50.0
Base A M Shoes,https://www.adidas.co.in/base-a-m-shoes/JK7181.html,Men Performance,1999.5,3999.0,1999.5,50.0
Revolushn AT 13 Shoes,https://www.adidas.co.in/revolushn-at-13-shoes/JK8247.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
RUNAVTAAR SHOES,https://www.adidas.co.in/runavtaar-shoes/EY2976.html,Men Performance,2299.5,4599.0,2299.5,50.0
STREETAHEAD SHOES,https://www.adidas.co.in/streetahead-shoes/GC0648.html,Men Sportswear,1799.5,3599.0,1799.5,50.0
NU 23 CRICKET SHOES,https://www.adidas.co.in/nu-23-cricket-shoes/GC0677.html,Men Performance,2399.5,4799.0,2399.5,50.0
AeroSprintX Shoes,https://www.adidas.co.in/aerosprintx-shoes/JK7253.html,Men Performance,2149.5,4299.0,2149.5,50.0
FWD Pro 2 Shoes,https://www.adidas.co.in/fwd-pro-2-shoes/KK1566.html,Men Performance,4199.5,5999.0,1799.5,30.0
CLINCH-X SHOES,https://www.adidas.co.in/clinch-x-shoes/EW2465.html,Men Performance,1999.5,3999.0,1999.5,50.0
adidas Switch Fwd 2 Running Shoes,https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF6755.html,Men Performance,6999.5,13999.0,6999.5,50.0
Lightrun Zoomer Shoes,https://www.adidas.co.in/lightrun-zoomer-shoes/JK7513.html,Men Performance,2649.5,5299.0,2649.5,50.0
Lightshift Shoes,https://www.adidas.co.in/lightshift-shoes/JH9315.html,Men Sportswear,3799.5,7599.0,3799.5,50.0
Aero Turbo Thrive Shoes,https://www.adidas.co.in/aero-turbo-thrive-shoes/JK7234.html,Performance,2499.5,4999.0,2499.5,50.0
Cush-Walk Shoes,https://www.adidas.co.in/cush-walk-shoes/JK2262.html,Men Sportswear,1999.5,3999.0,1999.5,50.0
CLOUDFOAM FLEX SHOES,https://www.adidas.co.in/cloudfoam-flex-shoes/HQ2548.html,Men Sportswear,4199.5,5999.0,1799.5,30.0
FLEECEWALK SHOES,https://www.adidas.co.in/fleecewalk-shoes/IQ8954.html,Men Sportswear,1999.5,3999.0,1999.5,50.0
Vent-Shoot Running Shoes,https://www.adidas.co.in/vent-shoot-running-shoes/JK1286.html,Men Performance,2299.5,4599.0,2299.5,50.0
Stridzo 2.0 Shoes,https://www.adidas.co.in/stridzo-2.0-shoes/KK4066.html,Men TERREX,3919.5,5599.0,1679.5,30.0
Vacfast 2 Shoes,https://www.adidas.co.in/vacfast-2-shoes/KI8964.html,Men Performance,2759.5,4599.0,1839.5,40.0
Stout Run Shoes,https://www.adidas.co.in/stout-run-shoes/JK1252.html,Men Performance,2649.5,5299.0,2649.5,50.0
TACTON SHOES,https://www.adidas.co.in/tacton-shoes/GC1031.html,Men Performance,2299.5,4599.0,2299.5,50.0
Cruzio 2.0 Sandals,https://www.adidas.co.in/cruzio-2.0-sandals/KJ4181.html,Men TERREX,2799.5,3999.0,1199.5,29.99
Urbanscape Flip Flops,https://www.adidas.co.in/urbanscape-flip-flops/JK8093.html,Men Sportswear,959.5,1599.0,639.5,39.99
SUPERNOVA RISE 3 RUNNING SHOES,https://www.adidas.co.in/supernova-rise-3-running-shoes/JP8689.html,Men Performance,7499.5,14999.0,7499.5,50.0
Trek Host Shoes,https://www.adidas.co.in/trek-host-shoes/JK7805.html,Men TERREX,2499.5,4999.0,2499.5,50.0
Rufffset Sneaker,https://www.adidas.co.in/rufffset-sneaker/JK2368.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
FLYDOOT SHOES,https://www.adidas.co.in/flydoot-shoes/EY2953.html,Men Performance,2399.5,4799.0,2399.5,50.0
Air-FleetFly 2 Shoes,https://www.adidas.co.in/air-fleetfly-2-shoes/KJ9115.html,Men Performance,2799.5,3999.0,1199.5,29.99
Glidestar Sandals,https://www.adidas.co.in/glidestar-sandals/KK4095.html,Men TERREX,2099.5,2999.0,899.5,29.99
The Road Cycling Shoes,https://www.adidas.co.in/the-road-cycling-shoes/HQ3486.html,Performance,7999.5,15999.0,7999.5,50.0
Air Hustle Shoes,https://www.adidas.co.in/air-hustle-shoes/JK7393.html,Men Performance,1899.5,3799.0,1899.5,50.0
SAMOA II SPZL Trainers,https://www.adidas.co.in/samoa-ii-spzl-trainers/KK4219.html,Men Originals,12999.0,12999.0,0.0,0.0
AeroBreezeRush Shoes,https://www.adidas.co.in/aerobreezerush-shoes/JK7260.html,Men Performance,2149.5,4299.0,2149.5,50.0
Runhigh ST Shoes,https://www.adidas.co.in/runhigh-st-shoes/JK3786.html,Men Performance,2649.5,5299.0,2649.5,50.0
Frontier Shoes,https://www.adidas.co.in/frontier-shoes/JK7787.html,Men TERREX,2999.5,5999.0,2999.5,50.0
BlazeFit Shoes,https://www.adidas.co.in/blazefit-shoes/JK7414.html,Men Performance,2999.5,4999.0,1999.5,40.0
Samba Decon Shoes,https://www.adidas.co.in/samba-decon-shoes/IF0642.html,Originals,14999.0,14999.0,0.0,0.0
Wild Wander Shoes,https://www.adidas.co.in/wild-wander-shoes/JK7780.html,Men TERREX,2999.5,5999.0,2999.5,50.0
Jolt Runner Shoes,https://www.adidas.co.in/jolt-runner-shoes/JK7353.html,Men Performance,2399.5,4799.0,2399.5,50.0
Track-One Shoes,https://www.adidas.co.in/track-one-shoes/JK1141.html,Men Performance,2649.5,5299.0,2649.5,50.0
Runsolid 2 Shoes,https://www.adidas.co.in/runsolid-2-shoes/KK1531.html,Men Performance,2799.5,5599.0,2799.5,50.0
LightRun-Win 2 Shoes,https://www.adidas.co.in/lightrun-win-2-shoes/KI8939.html,Men Performance,2399.5,4799.0,2399.5,50.0
Lightrun Zoomer Shoes,https://www.adidas.co.in/lightrun-zoomer-shoes/JK7514.html,Men Performance,2649.5,5299.0,2649.5,50.0
AeroSprintX Shoes,https://www.adidas.co.in/aerosprintx-shoes/JK7254.html,Men Performance,2579.5,4299.0,1719.5,40.0
Base Switch M Shoes,https://www.adidas.co.in/base-switch-m-shoes/JK7183.html,Men Performance,2599.5,3999.0,1399.5,35.0
AeroVortexGlide Shoes,https://www.adidas.co.in/aerovortexglide-shoes/JK7592.html,Performance,2499.5,4999.0,2499.5,50.0
Dash-Run Shoes,https://www.adidas.co.in/dash-run-shoes/JK1013.html,Men Performance,2499.5,4999.0,2499.5,50.0
Aero Flight Frenzy Shoes,https://www.adidas.co.in/aero-flight-frenzy-shoes/JK0816.html,Men Performance,2799.5,5599.0,2799.5,50.0
Energy Flux Shoes,https://www.adidas.co.in/energy-flux-shoes/JL1209.html,Men Performance,2399.5,4799.0,2399.5,50.0
Stabile 2.0 Flip Flops,https://www.adidas.co.in/stabile-2.0-flip-flops/JK8076.html,Men Sportswear,649.5,1299.0,649.5,50.0
Lightrun Edge Force 2.0 Shoes,https://www.adidas.co.in/lightrun-edge-force-2.0-shoes/JK7507.html,Men Performance,2499.5,4999.0,2499.5,50.0
Erudo Shoes,https://www.adidas.co.in/erudo-shoes/JK1724.html,Men Performance,3179.5,5299.0,2119.5,40.0
Uniqlite Shoes,https://www.adidas.co.in/uniqlite-shoes/JK1146.html,Men Performance,3299.5,6599.0,3299.5,50.0
BlazeGo 2 Shoes,https://www.adidas.co.in/blazego-2-shoes/KI9001.html,Men Performance,3709.5,5299.0,1589.5,30.0
Torpace Shoes,https://www.adidas.co.in/torpace-shoes/JK7618.html,Men Performance,2999.5,5999.0,2999.5,50.0
ADIVAT SHOES,https://www.adidas.co.in/adivat-shoes/EX2046.html,Men Performance,1799.5,3599.0,1799.5,50.0
Grand Court TD Lifestyle Court Casual Shoes,https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/ID1183.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Grand Court SE Shoes,https://www.adidas.co.in/grand-court-se-shoes/FW3277.html,Men Sportswear,3799.5,7599.0,3799.5,50.0
Forum Low CL Shoes,https://www.adidas.co.in/forum-low-cl-shoes/IH7829.html,Men Originals,10999.0,10999.0,0.0,0.0
Upvibe Shoes,https://www.adidas.co.in/upvibe-shoes/IU5066.html,Men Sportswear,2299.5,4599.0,2299.5,50.0
GRAND COURT 2.0 SHOES,https://www.adidas.co.in/grand-court-2.0-shoes/GW9195.html,Men Sportswear,3999.5,7999.0,3999.5,50.0
Court Shoes,https://www.adidas.co.in/court-shoes/JI1049.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
Ultrarun 5 Running Shoes,https://www.adidas.co.in/ultrarun-5-running-shoes/IE8794.html,Men Performance,6019.5,8599.0,2579.5,30.0
Pureboost 22 Shoes,https://www.adidas.co.in/pureboost-22-shoes/GZ5173.html,Men Performance,11199.5,13999.0,2799.5,20.0
Adilette Comfort 2.0 Argentina Slides,https://www.adidas.co.in/adilette-comfort-2.0-argentina-slides/JS4974.html,Sportswear,5299.0,5299.0,0.0,0.0
Adilette Aqua Slides,https://www.adidas.co.in/adilette-aqua-slides/F35550.html,Sportswear,1999.0,1999.0,0.0,0.0
Catamountz Slides,https://www.adidas.co.in/catamountz-slides/JK8127.html,Sportswear,1799.5,3599.0,1799.5,50.0
Hoops 4.0 IKD Shoes,https://www.adidas.co.in/hoops-4.0-ikd-shoes/KK6410.html,Sportswear,3299.5,6599.0,3299.5,50.0
ULTRABOOST 1.0 SHOES,https://www.adidas.co.in/ultraboost-1.0-shoes/HQ4202.html,Men Sportswear,10799.5,17999.0,7199.5,40.0
ADIZERO EVO SL WOVEN AUDI REVOLUT F1 TEAM SHOES,https://www.adidas.co.in/adizero-evo-sl-woven-audi-revolut-f1-team-shoes/KJ3670.html,Men Performance,16999.0,16999.0,0.0,0.0
Bruins Sneakers,https://www.adidas.co.in/-bruins-sneakers/JK2542.html,Men Sportswear,2299.5,4599.0,2299.5,50.0
Base Switch M Shoes,https://www.adidas.co.in/base-switch-m-shoes/JK7185.html,Men Performance,1999.5,3999.0,1999.5,50.0
Adilette Lite Slides,https://www.adidas.co.in/adilette-lite-slides/FU8296.html,Originals,2099.5,2999.0,899.5,29.99
Eclyptix 2000 Shoes,https://www.adidas.co.in/eclyptix-2000-shoes/JR6132.html,Men Sportswear,3959.5,6599.0,2639.5,40.0
RUNNING ADIGLIDE SHOES,https://www.adidas.co.in/running-adiglide-shoes/EY3064.html,Men Performance,2149.5,4299.0,2149.5,50.0
Adilette Noshower Slides,https://www.adidas.co.in/adilette-noshower-slides/JR3261.html,Sportswear,2519.5,3599.0,1079.5,29.99
Breaknet 3.0 IKD Shoes,https://www.adidas.co.in/breaknet-3.0-ikd-shoes/KK7425.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
OZMILLEN SHOES,https://www.adidas.co.in/ozmillen-shoes/JP7827.html,Men Originals,5499.5,10999.0,5499.5,50.0
Lite Racer 4.0 Shoes,https://www.adidas.co.in/lite-racer-4.0-shoes/IE6134.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
Grand Court TD Lifestyle Court Casual Shoes,https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/GW9250.html,Men Sportswear,3959.5,6599.0,2639.5,40.0
90s Cut Legacy Shoes,https://www.adidas.co.in/90s-cut-legacy-shoes/JK2103.html,Men Sportswear,2999.5,5999.0,2999.5,50.0
Adilette Slides,https://www.adidas.co.in/adilette-slides/JR3625.html,Men Originals,2399.5,3999.0,1599.5,40.0
Mobe Sandals,https://www.adidas.co.in/mobe-sandals/CK9813.html,Men TERREX,1649.5,3299.0,1649.5,50.0
ADIFOM Iinfinity Mules,https://www.adidas.co.in/adifom-iinfinity-mules/KJ9517.html,Originals,4619.5,6599.0,1979.5,30.0
Glenburn x Argentina x Thrasher Shoes,https://www.adidas.co.in/glenburn-x-argentina-x-thrasher-shoes/KH7384.html,Originals,7599.0,7599.0,0.0,0.0
Lite Racer Adapt 4.0 Shoes,https://www.adidas.co.in/lite-racer-adapt-4.0-shoes/H04343.html,Men Sportswear,3499.5,6999.0,3499.5,50.0
Duramo SL Shoes,https://www.adidas.co.in/duramo-sl-shoes/IE7963.html,Men Performance,3499.5,6999.0,3499.5,50.0
ADVANTAGE BASE SHOES,https://www.adidas.co.in/advantage-base-shoes/GW9284.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Adilette Aqua Slides,https://www.adidas.co.in/adilette-aqua-slides/IH9010.html,Sportswear,1399.5,1999.0,599.5,29.99
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/JR0882.html,Men Originals,7699.5,10999.0,3299.5,30.0
MECHAN SANDALS,https://www.adidas.co.in/mechan--sandals/GC0794.html,Men TERREX,1649.5,3299.0,1649.5,50.0
Cush-App Shoes,https://www.adidas.co.in/cush-app-shoes/JK8201.html,Men Sportswear,1649.5,3299.0,1649.5,50.0
Glo-Sliide,https://www.adidas.co.in/glo-sliide/LB5248.html,Men Sportswear,2499.0,2499.0,0.0,0.0
VL Court 2.0 IKD Shoes,https://www.adidas.co.in/vl-court-2.0-ikd-shoes/KK7348.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
FLEECEWALK SHOES,https://www.adidas.co.in/fleecewalk-shoes/IQ8953.html,Men Sportswear,1999.5,3999.0,1999.5,50.0
ALLIVER SHOES,https://www.adidas.co.in/alliver-shoes/GB2371.html,Men Performance,1649.5,3299.0,1649.5,50.0
Samba OG Shoes,https://www.adidas.co.in/samba-og-shoes/JR0887.html,Men Originals,7699.5,10999.0,3299.5,30.0
Ultimashow 2.0 Shoes,https://www.adidas.co.in/ultimashow-2.0-shoes/IG4396.html,Men Sportswear,4199.5,5999.0,1799.5,30.0
UP23 Cricket Shoes,https://www.adidas.co.in/up23-cricket-shoes/JK0172.html,Performance,2499.5,4999.0,2499.5,50.0
Base-Strike Shoes,https://www.adidas.co.in/base-strike-shoes/JJ5702.html,Men Performance,1799.5,3599.0,1799.5,50.0
ELATE SHOES,https://www.adidas.co.in/elate-shoes/EW2449.html,Men TERREX,1649.5,3299.0,1649.5,50.0
RUNAVTAAR SHOES,https://www.adidas.co.in/runavtaar-shoes/EY2978.html,Men Performance,2299.5,4599.0,2299.5,50.0
Lite Racer 4.0 Shoes,https://www.adidas.co.in/lite-racer-4.0-shoes/IE6133.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
Duramo SL Shoes,https://www.adidas.co.in/duramo-sl-shoes/IE7261.html,Men Performance,4199.5,6999.0,2799.5,40.0
Lightblaze Shoes,https://www.adidas.co.in/lightblaze-shoes/JH6944.html,Men Sportswear,6999.5,9999.0,2999.5,30.0
Adilette Aqua Slides,https://www.adidas.co.in/adilette-aqua-slides/FY8047.html,Sportswear,1749.5,2499.0,749.5,29.99
Air-Yard Fun Shoes,https://www.adidas.co.in/air-yard-fun-shoes/JK3798.html,Men Performance,1899.5,3799.0,1899.5,50.0
Adilette Comfort Slides,https://www.adidas.co.in/adilette-comfort-slides/JP5735.html,Sportswear,2399.5,3999.0,1599.5,40.0
CLOUDFOAM FLEX SHOES,https://www.adidas.co.in/cloudfoam-flex-shoes/HQ2547.html,Men Sportswear,4199.5,5999.0,1799.5,30.0
Runfalcon 3.0 Shoes,https://www.adidas.co.in/runfalcon-3.0-shoes/HP7544.html,Men Performance,3299.5,6599.0,3299.5,50.0
SL 72 Rs Shoes,https://www.adidas.co.in/sl-72-rs-shoes/JR8787.html,Men Originals,4999.5,9999.0,4999.5,50.0
adidas Switch Fwd 2 Running Shoes,https://www.adidas.co.in/adidas-switch-fwd-2-running-shoes/IF6759.html,Men Performance,6999.5,13999.0,6999.5,50.0
Grand Court SE Shoes,https://www.adidas.co.in/grand-court-se-shoes/H02029.html,Men Sportswear,3799.5,7599.0,3799.5,50.0
CLINCH-X SHOES,https://www.adidas.co.in/clinch-x-shoes/EW2461.html,Men Performance,1999.5,3999.0,1999.5,50.0
Tennis WIZ Shoes,https://www.adidas.co.in/tennis-wiz-shoes/JK1205.html,Performance,2399.5,4799.0,2399.5,50.0
Base Slide Running Shoes,https://www.adidas.co.in/base-slide-running-shoes/JJ5459.html,Men Performance,1899.5,3799.0,1899.5,50.0
SPORT INSPIRED THROB SHOES,https://www.adidas.co.in/sport-inspired-throb-shoes/CM4885.html,Men Performance,1649.5,3299.0,1649.5,50.0
Grand Court TD Lifestyle Court Casual Shoes,https://www.adidas.co.in/grand-court-td-lifestyle-court-casual-shoes/GW9252.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
BlazeAir Shoes,https://www.adidas.co.in/blazeair-shoes/JK7409.html,Men Performance,2149.5,4299.0,2149.5,50.0
ADILETTE NOSHOWER SLIDES,https://www.adidas.co.in/adilette-noshower-slides/KI0531.html,Sportswear,2519.5,3599.0,1079.5,29.99
Wales Bonner PREDATOR ELITE Fold-Over Tongue Firm Ground Football Boots,https://www.adidas.co.in/wales-bonner-predator-elite-fold-over-tongue-firm-ground-football-boots/JR4430.html,Performance,34999.0,34999.0,0.0,0.0
Runmagica 2 Shoes,https://www.adidas.co.in/runmagica-2-shoes/KI9022.html,Men Performance,3359.5,4799.0,1439.5,30.0
Adilette 22 Slides,https://www.adidas.co.in/adilette-22-slides/IF3667.html,Men Originals,4199.5,5999.0,1799.5,30.0
Samba XLG Shoes,https://www.adidas.co.in/samba-xlg-shoes/IE1379.html,Originals,11999.0,11999.0,0.0,0.0
Adilette Comfort Slides,https://www.adidas.co.in/adilette-comfort-slides/GZ5892.html,Sportswear,2799.5,3999.0,1199.5,29.99
Runfalcon 3.0 Shoes,https://www.adidas.co.in/runfalcon-3.0-shoes/HQ3789.html,Men Performance,3959.5,6599.0,2639.5,40.0
ULTRABOOST 5 Shoes,https://www.adidas.co.in/ultraboost-5-shoes/JP9273.html,Men Performance,12599.5,17999.0,5399.5,30.0
Adilette Shower Slides,https://www.adidas.co.in/adilette-shower-slides/GZ5922.html,Sportswear,3299.0,3299.0,0.0,0.0
Marvello Flip Flops,https://www.adidas.co.in/marvello-flip-flops/JK8090.html,Men Sportswear,799.5,1599.0,799.5,50.0
Handball Spezial Shoes,https://www.adidas.co.in/handball-spezial-shoes/IF7088.html,Men Originals,10999.0,10999.0,0.0,0.0
Runfalcon 3.0 Shoes,https://www.adidas.co.in/runfalcon-3.0-shoes/HQ3790.html,Men Performance,3299.5,6599.0,3299.5,50.0
AirBreeze Shoes,https://www.adidas.co.in/airbreeze-shoes/JK7377.html,Men Performance,1999.5,3999.0,1999.5,50.0
Adilette Comfort Slides,https://www.adidas.co.in/adilette-comfort-slides/JS1137.html,Sportswear,2399.5,3999.0,1599.5,40.0
ULTRA Response Running Shoes,https://www.adidas.co.in/ultra-response-running-shoes/JJ5379.html,Men Performance,1999.5,3999.0,1999.5,50.0
BlazeFit Shoes,https://www.adidas.co.in/blazefit-shoes/JK7415.html,Men Performance,2499.5,4999.0,2499.5,50.0
Spdwin Shoes,https://www.adidas.co.in/spdwin-shoes/JJ5354.html,Men Performance,2149.5,4299.0,2149.5,50.0
Cush-On Shoes,https://www.adidas.co.in/cush-on-shoes/JK2268.html,Men Sportswear,1799.5,3599.0,1799.5,50.0
ADIDAS FEROZA BASE MERCEDES AMG PETRONAS F1 TEAM,https://www.adidas.co.in/adidas-feroza-base-mercedes-amg-petronas-f1-team/KJ6177.html,Performance,6299.5,8999.0,2699.5,30.0
AztecX Sneaker,https://www.adidas.co.in/aztecx-sneaker/JK2319.html,Men Sportswear,2299.5,4599.0,2299.5,50.0
Arthh Sneakers,https://www.adidas.co.in/arthh-sneakers/JK8284.html,Men Sportswear,2299.5,4599.0,2299.5,50.0
GLIDE STRIDE SHOES,https://www.adidas.co.in/glide-stride-shoes/IU6307.html,Men Performance,2799.5,5599.0,2799.5,50.0
ROCKER BLAZE SHOES,https://www.adidas.co.in/rocker-blaze-shoes/JJ5970.html,Men TERREX,2799.5,5599.0,2799.5,50.0
Adilette Comfort 2.0 Germany Slides,https://www.adidas.co.in/adilette-comfort-2.0-germany-slides/HQ2527.html,Sportswear,5299.0,5299.0,0.0,0.0
Adilette Slides,https://www.adidas.co.in/adilette-slides/JH9000.html,Men Originals,2499.5,4999.0,2499.5,50.0
Aero Dash Drive Shoes,https://www.adidas.co.in/aero-dash-drive-shoes/JK7503.html,Men Performance,2649.5,5299.0,2649.5,50.0
TrackBlaze Shoes,https://www.adidas.co.in/trackblaze-shoes/JK7532.html,Men Performance,2499.5,4999.0,2499.5,50.0
Basic Run-Wave Shoes,https://www.adidas.co.in/basic-run-wave-shoes/JK0840.html,Men Performance,1899.5,3799.0,1899.5,50.0
RUNMAGICA SHOES,https://www.adidas.co.in/runmagica-shoes/GB2438.html,Men Performance,2149.5,4299.0,2149.5,50.0
DRUMLIN Shoes,https://www.adidas.co.in/drumlin-shoes/JK7709.html,Performance,2299.5,4599.0,2299.5,50.0
TorFlex Shoes,https://www.adidas.co.in/torflex-shoes/JK7629.html,Men Performance,2999.5,5999.0,2999.5,50.0
Revolushn AT 13 Shoes,https://www.adidas.co.in/revolushn-at-13-shoes/JK2371.html,Men Sportswear,3299.5,6599.0,3299.5,50.0
Copa Pure IV Club Turf Football Boots,https://www.adidas.co.in/copa-pure-iv-club-turf-football-boots/JR6182.html,Performance,5999.0,5999.0,0.0,0.0
Rosewud Pro 2.0 Shoes,https://www.adidas.co.in/rosewud-pro-2.0-shoes/JK8331.html,Men Sportswear,3149.5,6299.0,3149.5,50.0
TorGlide Shoes,https://www.adidas.co.in/torglide-shoes/JK7622.html,Men Performance,2999.5,5999.0,2999.5,50.0
ADISTAR 4 RUNNING SHOES,https://www.adidas.co.in/adistar-4-running-shoes/JP6573.html,Men Performance,13999.0,13999.0,0.0,0.0
ComfortZ 1.0 Shoes,https://www.adidas.co.in/comfortz-1.0-shoes/JK2387.html,Men Sportswear,2799.5,5599.0,2799.5,50.0
Aero Turbo Thrive Shoes,https://www.adidas.co.in/aero-turbo-thrive-shoes/JK0787.html,Men Performance,2499.5,4999.0,2499.5,50.0
RUNALLY SHOES,https://www.adidas.co.in/runally-shoes/IQ9128.html,Men Performance,2499.5,4999.0,2499.5,50.0
BURNDEN II SPZL Trainers,https://www.adidas.co.in/burnden-ii-spzl-trainers/KK3684.html,Men Originals,12999.0,12999.0,0.0,0.0
Jolt Runner Shoes,https://www.adidas.co.in/jolt-runner-shoes/JK1713.html,Men Performance,2879.5,4799.0,1919.5,40.0
DURAMO SL2 IKD Shoes,https://www.adidas.co.in/duramo-sl2-ikd-shoes/KL1703.html,Men Performance,4199.5,6999.0,2799.5,40.0
Swenn Slides,https://www.adidas.co.in/swenn-slides/KK1671.html,Sportswear,999.5,1999.0,999.5,50.0
GADGETSO SHOES,https://www.adidas.co.in/gadgetso-shoes/EY3158.html,Men Performance,2799.5,5599.0,2799.5,50.0
ADILETTE COMFORT 2.0 SLIDES,https://www.adidas.co.in/adilette-comfort-2.0-slides/HQ2465.html,Sportswear,2499.5,4999.0,2499.5,50.0
Aero Leap Loom Shoes,https://www.adidas.co.in/aero-leap-loom-shoes/JK0829.html,Men Performance,2499.5,4999.0,2499.5,50.0
BREEZEN Sandals,https://www.adidas.co.in/breezen-sandals/KK1692.html,Sportswear,1499.5,2999.0,1499.5,50.0
Aero Dash Drive Shoes,https://www.adidas.co.in/aero-dash-drive-shoes/JK7505.html,Men Performance,3709.5,5299.0,1589.5,30.0
LIGHTSHIFT 2.0 SHOES,https://www.adidas.co.in/lightshift-2.0-shoes/HP6968.html,Men Sportswear,5599.5,7999.0,2399.5,30.0
Powerlish Shoes,https://www.adidas.co.in/powerlish-shoes/JK8347.html,Men Sportswear,2399.5,4799.0,2399.5,50.0
Flair Rapid Pace Shoes,https://www.adidas.co.in/flair-rapid-pace-shoes/JK7502.html,Men Performance,2649.5,5299.0,2649.5,50.0
STRIDX RUNNING SHOES,https://www.adidas.co.in/stridx-running-shoes/IU6225.html,Men Performance,2149.5,4299.0,2149.5,50.0
DURAMO SL2 IKD Shoes,https://www.adidas.co.in/duramo-sl2-ikd-shoes/KL1702.html,Men Performance,4199.5,6999.0,2799.5,40.0
Rosewud Pro 2.0 Shoes,https://www.adidas.co.in/rosewud-pro-2.0-shoes/JK8328.html,Men Sportswear,3149.5,6299.0,3149.5,50.0
Torpace Shoes,https://www.adidas.co.in/torpace-shoes/JK7617.html,Men Performance,2999.5,5999.0,2999.5,50.0
Lightrun Zoomer Shoes,https://www.adidas.co.in/lightrun-zoomer-shoes/JK7511.html,Men Performance,3709.5,5299.0,1589.5,30.0
Jolt Runner Shoes,https://www.adidas.co.in/jolt-runner-shoes/JK7351.html,Men Performance,2399.5,4799.0,2399.5,50.0
Tor-Ace Run Shoes,https://www.adidas.co.in/tor-ace-run-shoes/JK3824.html,Men Performance,2999.5,5999.0,2999.5,50.0
Erudo Shoes,https://www.adidas.co.in/erudo-shoes/JK1723.html,Men Performance,3179.5,5299.0,2119.5,40.0
Powerlish Shoes,https://www.adidas.co.in/powerlish-shoes/JK8349.html,Men Sportswear,2879.5,4799.0,1919.5,40.0
Jolt Runner Shoes,https://www.adidas.co.in/jolt-runner-shoes/JK7352.html,Men Performance,2399.5,4799.0,2399.5,50.0
Torsion Bar Shoes,https://www.adidas.co.in/torsion-bar-shoes/JK1738.html,Men Performance,3299.5,6599.0,3299.5,50.0
VENT-SHADE RUNNING SHOES,https://www.adidas.co.in/vent-shade-running-shoes/JK1279.html,Men Performance,2649.5,5299.0,2649.5,50.0
Basic Run-Wave Shoes,https://www.adidas.co.in/basic-run-wave-shoes/JK0839.html,Men Performance,2279.5,3799.0,1519.5,40.0
LAUFEN SPEED SHOES,https://www.adidas.co.in/laufen-speed-shoes/IU6323.html,Men Performance,2649.5,5299.0,2649.5,50.0
LAUFEN SPEED SHOES,https://www.adidas.co.in/laufen-speed-shoes/IU6322.html,Men Performance,2649.5,5299.0,2649.5,50.0
TorFlex Shoes,https://www.adidas.co.in/torflex-shoes/JK7630.html,Men Performance,2999.5,5999.0,2999.5,50.0
Flexion ST Shoes,https://www.adidas.co.in/flexion-st-shoes/JK7538.html,Men Performance,2799.5,5599.0,2799.5,50.0
